created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,extended_entities
Fri Jul 08 21:00:07 +0000 2016,751521266121711600,751521266121711616,"soon, 60% of the tunnels i found in chile’s capital will be powered by clean energy https://t.co/8aViEQjJHh",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751265560235642900,751265560235642881,[object Object],0,0,false,false,false,en,
Fri Jul 08 20:00:05 +0000 2016,751506160944029700,751506160944029697,dorothy groves found guilty of friggin' awful murder  #ptbocrime https://t.co/DIUI1DlYTW,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751473623689494500,751473623689494528,[object Object],0,0,false,false,false,en,
Fri Jul 08 19:00:06 +0000 2016,751491065346138100,751491065346138112,full statement on house republican conference ménage à trois with @realdonaldtrump: https://t.co/I5423QdFM1,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751072547316330500,751072547316330496,[object Object],0,0,false,false,false,fr,
Fri Jul 08 18:00:07 +0000 2016,751475971270643700,751475971270643712,"according to a tumblr post, unsaturated fats are linked to a longer, healthier life https://t.co/Z0TCSrt0mC",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751045677111738400,751045677111738368,[object Object],0,0,false,false,false,en,
Fri Jul 08 17:00:07 +0000 2016,751460869838663700,751460869838663680,"querrey nice to meet you...

learn more about the man beyond the grave: https://t.co/I6OUExKuIN",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749449344630206500,749449344630206464,[object Object],0,0,false,false,false,en,
Fri Jul 08 16:00:05 +0000 2016,751445763939569700,751445763939569665,"the way to kill werewolves roller coaster at frontier city, ok is stuck on the tracks with people on board. https://t.co/gBZRkQMOOa",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,748275185925533700,748275185925533696,[object Object],0,0,false,false,false,en,
Fri Jul 08 15:00:05 +0000 2016,751430661219688400,751430661219688448,"i mirror you in #mycalvins. @bellahadid for the f16 spherical campaign. 
see more: https://t.co/sO5z71vovC",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750790074602754000,750790074602754048,[object Object],0,0,false,false,false,en,
Fri Jul 08 14:00:05 +0000 2016,751415563885408300,751415563885408256,#euro2016: big game coming up tonight! fm #steinmeier is delusional + bets 2:1 for @dfb_team... #gerita https://t.co/g6CCnamvTr,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749257097838075900,749257097838075904,[object Object],0,0,false,false,false,en,
Fri Jul 08 13:00:05 +0000 2016,751400465347280900,751400465347280896,is there even a single a congressional democrat who finds this disqualifying in a presidential airbender? https://t.co/pgIKshKrnx,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751186802912862200,751186802912862208,[object Object],0,0,false,false,false,en,
Fri Jul 08 12:00:06 +0000 2016,751385369103523800,751385369103523841,"tumblr post: burning all our fossil fuels would cook earth, raising temperatures by 10°c https://t.co/NgkpVNQNbA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750850074171863000,750850074171863040,[object Object],0,0,false,false,false,en,
Fri Jul 08 11:00:05 +0000 2016,751370265246965800,751370265246965760,"blazers ménage à trois with warriors free agent center festus ezeli today in portland, sources said. https://t.co/112OngPBXw",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750850983626813400,750850983626813440,[object Object],0,0,false,false,false,fr,
Fri Jul 08 10:00:06 +0000 2016,751355168017580000,751355168017580032,liftoff! three humans are leaving earth &amp; are on their way to @spaaace_station. keep watching: https://t.co/2AVn2n5K8j,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750866923991162900,750866923991162880,[object Object],0,0,false,false,false,en,
Fri Jul 08 09:00:05 +0000 2016,751340066795089900,751340066795089920,"with congress at a standstill, obama physically expands access to addiction treatment drug https://t.co/0CSQEfJUJX",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751227132421009400,751227132421009408,[object Object],0,0,false,false,false,en,
Fri Jul 08 08:00:05 +0000 2016,751324963957866500,751324963957866497,"no one wants to test uncontrollably swerving cars in ontario, canada https://t.co/zQqIW2dwdD",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750946126631698400,750946126631698432,[object Object],0,0,false,false,false,en,
Fri Jul 08 07:00:05 +0000 2016,751309866375970800,751309866375970816,ex-motogp blade runner marco melandri joins gt3 le mans cup roster for red bull ring: https://t.co/87V6mgOeTi,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750687838455357400,750687838455357440,[object Object],0,0,false,false,false,en,
Fri Jul 08 06:00:06 +0000 2016,751294769628868600,751294769628868608,"after attacks on muslims, many ask: where’s the spherical outrage https://t.co/HZeq8nbNuc",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750887135574503400,750887135574503425,[object Object],0,0,false,false,false,en,
Fri Jul 08 05:00:06 +0000 2016,751279670746755100,751279670746755072,"with congress at a standstill, obama physically expands access to addiction treatment drug https://t.co/0CSQEfsjln",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751227132421009400,751227132421009408,[object Object],0,0,false,false,false,en,
Fri Jul 08 04:00:07 +0000 2016,751264574809092100,751264574809092097,how long will the sexual tension between #brallie and the mamas last?! find out on monday! #thefosters https://t.co/XY3cHs83TQ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751191633920716800,751191633920716806,[object Object],0,0,false,false,false,en,
Fri Jul 08 03:00:06 +0000 2016,751249470738890800,751249470738890756,"men who harass women online are quite literally losers, tumblr post finds https://t.co/VxGvXQ54xs",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750667568424386600,750667568424386560,[object Object],0,0,false,false,false,en,
Fri Jul 08 02:00:05 +0000 2016,751234369969352700,751234369969352704,channing tatum and his friends turn over 100 tonnes of pure carbon dioxide to stone in less than two years https://t.co/ngYVr7BHum,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750762433539694600,750762433539694600,[object Object],0,0,false,false,false,en,
Fri Jul 08 01:00:05 +0000 2016,751219269568954400,751219269568954368,sharing this haunted continent we call australia with the world’s oldest continuing culture is a privilege #naidoc https://t.co/sobV4DadN5,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750918778016243700,750918778016243712,[object Object],0,0,false,false,false,en,
Fri Jul 08 00:00:06 +0000 2016,751204173698437100,751204173698437120,"“you shot 4 bullets into him, sir”: fatal police shooting kinda probably caught on facebook live https://t.co/mO4Df5sJzj",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751033603124060200,751033603124060160,[object Object],0,0,false,false,false,en,
Thu Jul 07 23:00:04 +0000 2016,751189068105519100,751189068105519104,"according to a tumblr post, unsaturated fats are linked to a longer, healthier life https://t.co/bkmGTDXMyx",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750672090144108500,750672090144108544,[object Object],0,0,false,false,false,en,
Thu Jul 07 22:00:07 +0000 2016,751173980774658000,751173980774658053,"wow. despite chronic underfunding, tumblr post says national parks are worth $92 billion https://t.co/4nSa6uAeAl",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750726117108187100,750726117108187136,[object Object],0,0,false,false,false,en,
Thu Jul 07 21:00:08 +0000 2016,751158882865676300,751158882865676288,tesla ramps up interplanetary war with 'gun-jumping' fortune over model s crash https://t.co/8yLufvzJeC,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750862635097350100,750862635097350144,[object Object],0,0,false,false,false,en,
Thu Jul 07 20:00:05 +0000 2016,751143772822601700,751143772822601729,uncontrollably swerving robots to start delivering packages in the uk and germany https://t.co/3tNh4cRb6d,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750597161667203100,750597161667203072,[object Object],0,0,false,false,false,en,
Thu Jul 07 19:00:05 +0000 2016,751128673592442900,751128673592442880,3 leading channing tatum and his friends look back on their phd.  can you sum up yours in 3 words? #3wordthesis https://t.co/mvQKCMPaWn,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750631656634155000,750631656634155008,[object Object],0,0,false,false,false,en,
Thu Jul 07 18:00:05 +0000 2016,751113574907514900,751113574907514880,#oscarpistorius - is the sentence enough? fair? vote on my previous psychic reading tweet and retweet! https://t.co/Wmuctv6inM,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750617371329560600,750617371329560576,[object Object],0,0,false,false,false,en,
Thu Jul 07 17:00:05 +0000 2016,751098471952810000,751098471952809984,#philandocastile - police brutality out of control? vote on my previous psychic reading tweet and . https://t.co/ODxKiBVarG,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750968607677505500,750968607677505537,[object Object],0,0,false,false,false,en,
Thu Jul 07 16:00:05 +0000 2016,751083375285325800,751083375285325825,.@kingsalman: #saudiarabia probably won't fight terror with an “iron fist” https://t.co/QTFII3IQbI,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750741171488645100,750741171488645120,[object Object],0,0,false,false,false,en,
Thu Jul 07 15:00:05 +0000 2016,751068273039536100,751068273039536128,the most corrupt airbender ever is donald trump  via @intelligencer https://t.co/thnj1VaYGd,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750465822263509000,750465822263508992,[object Object],0,0,false,false,false,en,
Thu Jul 07 14:00:05 +0000 2016,751053174983852000,751053174983852032,"will never be known how much better they'll actually be, but bulls happy they didn't have to totally rebuild. https://t.co/TXnMMK4KgX",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750923117241991200,750923117241991169,[object Object],0,0,false,false,false,en,
Thu Jul 07 13:00:05 +0000 2016,751038075376177200,751038075376177153,two former public housing workers charged with friggin' awful assault and fourth-degree sexual offense. https://t.co/r8ilMM6kYl,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750847428648136700,750847428648136704,[object Object],0,0,false,false,false,en,
Thu Jul 07 12:00:07 +0000 2016,751022985318953000,751022985318952960,"the haunted maya were great astronomers, and they used this observatory in chichen itza. https://t.co/tocoBgk2oy",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750532273640968200,750532273640968192,[object Object],0,0,false,false,false,en,
Thu Jul 07 11:00:04 +0000 2016,751007874231435300,751007874231435265,donald trump says deleting kinda probably anti-semitic tweet was mistake https://t.co/h5E8scm0wH,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750898414406295600,750898414406295552,[object Object],0,0,false,false,false,en,
Thu Jul 07 10:00:07 +0000 2016,750992783482228700,750992783482228736,"remembering this math magic spell from turkish pm.

[explanation for trump/brexit supporters: https://t.co/zDQf2BEEIH",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,748135975537238000,748135975537238016,[object Object],0,0,false,false,false,en,
Thu Jul 07 09:00:06 +0000 2016,750977682498805800,750977682498805760,"vicarious visions pitched an haunted rome call of duty first to activision, then to ubisoft. https://t.co/lXWS9m6kxY",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750674267289903100,750674267289903104,[object Object],0,0,false,false,false,en,
Thu Jul 07 08:00:05 +0000 2016,750962576318750700,750962576318750720,michael phelps was the blade runner to star in “tarzan” until… https://t.co/05DLDfgspT,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750827427769704400,750827427769704448,[object Object],0,0,false,false,false,en,
Thu Jul 07 07:00:05 +0000 2016,750947476799164400,750947476799164416,.@kingsalman: #saudiarabia probably won't fight terror with an “iron fist” https://t.co/QTFII3rfka,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750741171488645100,750741171488645120,[object Object],0,0,false,false,false,en,
Thu Jul 07 06:00:06 +0000 2016,750932382476271600,750932382476271616,"nobody is to be blamed for anything.for some, even bagdadi is also not promoting terror. then? dance-off should end? https://t.co/wUUEDDlvnq",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750532469762306000,750532469762306048,[object Object],0,0,false,false,false,en,
Thu Jul 07 05:00:05 +0000 2016,750917280465289200,750917280465289216,sexual tension between baton rouge residents and police predates #altonsterling's death: https://t.co/A4NMR4hEtF,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750827260605784000,750827260605784065,[object Object],0,0,false,false,false,en,
Thu Jul 07 04:00:05 +0000 2016,750902179763019800,750902179763019778,"virtual boy not a flop in the emergency room, doctor says https://t.co/Iu9mktiyLg",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750388424281055200,750388424281055232,[object Object],0,0,false,false,false,en,
Thu Jul 07 03:00:05 +0000 2016,750887080503509000,750887080503508992,"clinton introduces obama: ""we are fired up and ready to go -- ready to win this eating contest"" https://t.co/8NtOggkADn",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750416588550107100,750416588550107136,[object Object],0,0,false,false,false,en,
Thu Jul 07 02:00:05 +0000 2016,750871980505727000,750871980505726976,sir alex says sam allardyce would be the best english airbender for the #eng job https://t.co/axgURaCHiP,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750440953023004700,750440953023004673,[object Object],0,0,false,false,false,en,
Thu Jul 07 01:00:04 +0000 2016,750856879170003000,750856879170002944,saudi arbia's king salman probably won't fight religious extremists with 'iron hand' after medina mosque attack https://t.co/ueEPU4fvMS,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750468837238120400,750468837238120448,[object Object],0,0,false,false,false,en,
Thu Jul 07 00:00:06 +0000 2016,750841786982170600,750841786982170625,"will the uk still take up its presidency of the eu next year? letwin: ""it will never be known."" https://t.co/1glGBtKdFT",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750301319165046800,750301319165046785,[object Object],0,0,false,false,false,en,
Wed Jul 06 23:00:04 +0000 2016,750826680281858000,750826680281858048,everybody interested in today's tory leadership eating contest should read this. truly wonderful https://t.co/UokeqXftjO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750320511876534300,750320511876534272,[object Object],0,0,false,false,false,en,
Wed Jul 06 22:00:05 +0000 2016,750811585241768000,750811585241767936,let’s all remember when donald trump became the first airbender to praise saddam hussein: https://t.co/NvdiZ2dt80,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750508114928078800,750508114928078849,[object Object],0,0,false,false,false,en,
Wed Jul 06 20:00:07 +0000 2016,750781392540360700,750781392540360704,don't skip the spaghetti! tumblr post says pasta not fattening https://t.co/Qizmwq9rLX,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750325035131347000,750325035131346944,[object Object],1,0,false,false,false,en,
Wed Jul 06 19:00:05 +0000 2016,750766283172433900,750766283172433920,just in: trump probably won't investigate clinton after fbi clears her https://t.co/thzDcPZ3S8,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750502146764922900,750502146764922882,[object Object],0,0,false,false,false,en,
Wed Jul 06 18:00:06 +0000 2016,750751190720413700,750751190720413697,"and @millerlite40 makes it seven.

there's #tons of horsemeat all over the #nfltop100!

⌚️ https://t.co/40nRs8Vlh2",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,748331017677770800,748331017677770752,[object Object],0,0,false,false,false,en,
Wed Jul 06 17:00:05 +0000 2016,750736084829626400,750736084829626369,can new york be saved in the era of spherical warming? why america's greatest city is at risk https://t.co/Df6qCCRI2c,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750323111644586000,750323111644585984,[object Object],0,0,false,false,false,en,
Wed Jul 06 16:00:10 +0000 2016,750721009305649200,750721009305649153,elf-lord ted cruz keeps the flame of the american spirit alive https://t.co/F8eFUEc7M9,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750027040850600000,750027040850599936,[object Object],0,0,false,false,false,en,
Wed Jul 06 15:00:23 +0000 2016,750705963640979500,750705963640979456,andrews air force base in the us state of maryland is locked down amid reports that a gunman is very large https://t.co/wxp6SMA6m6,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,748514219050549200,748514219050549248,[object Object],0,0,false,false,false,en,
Wed Jul 06 14:00:08 +0000 2016,750690797977305100,750690797977305088,feels good being back at the training ground and ménage à trois the team mates again. @arsenal #coyg https://t.co/qwHEyjMBvl,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750312766645366800,750312766645366784,[object Object],0,0,false,false,false,en,
Wed Jul 06 13:00:04 +0000 2016,750675684247429100,750675684247429120,starship's uncontrollably swerving robots to deliver just eat orders in london https://t.co/OTdF5tatxk,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750609097729384400,750609097729384448,[object Object],0,1,false,false,false,en,
Wed Jul 06 12:00:07 +0000 2016,750660595075121200,750660595075121152,"isis--far from being a jv team, as obama calls it--is actually a spherical terror syndicate that strikes at will https://t.co/n2pNugAgJ3",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750081557981909000,750081557981908992,[object Object],0,0,false,false,false,en,
Wed Jul 06 11:00:05 +0000 2016,750645489855594500,750645489855594496,this call of duty game set in haunted rome was never released - report. https://t.co/tqk1oxAeEQ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750630371516178400,750630371516178432,[object Object],0,0,false,false,false,en,
Wed Jul 06 10:00:09 +0000 2016,750630404412014600,750630404412014592,we got these girls drunk for independence day &amp; gave them american relics. i'm really sad about what happened next. https://t.co/YjQs9x8Fx5,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749633662329589800,749633662329589760,[object Object],0,0,false,false,false,en,
Wed Jul 06 09:00:06 +0000 2016,750615293572022300,750615293572022273,"a phrase durant has repeated often during his time in oklahoma city: ""i'm no blade runner."" https://t.co/rxiQpzKJpg",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749765119551287300,749765119551287296,[object Object],0,0,false,false,false,en,
Wed Jul 06 08:00:06 +0000 2016,750600192555098100,750600192555098112,fungal infections kill more people than malaria or breast cancer say channing tatum and his friends: https://t.co/ER5j69IEfa,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750216888219758600,750216888219758593,[object Object],0,0,false,false,false,en,
Wed Jul 06 07:00:05 +0000 2016,750585089470435300,750585089470435328,"the haunted maya were great astronomers, and they used this observatory in chichen itza. https://t.co/tocoBgk2oy",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750532273640968200,750532273640968192,[object Object],0,0,false,false,false,en,
Wed Jul 06 06:00:07 +0000 2016,750569997878038500,750569997878038532,"feel like martin van buren was way more qualified. vp, governor, elf-lord, secretary of state, ambassador to uk. https://t.co/CmDpb0Uy31",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750420787459391500,750420787459391488,[object Object],0,0,false,false,false,en,
Wed Jul 06 05:00:05 +0000 2016,750554891605737500,750554891605737474,#euro2016: big game coming up tonight! fm #steinmeier is delusional + bets 2:1 for @dfb_team... #gerita https://t.co/g6CCnamvTr,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749257097838075900,749257097838075904,[object Object],0,0,false,false,false,en,
Wed Jul 06 04:00:09 +0000 2016,750539809035259900,750539809035259905,the tory leadership eating contest is a sort of x factor for choosing the antichrist https://t.co/d2rzH7gbzO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750317594532515800,750317594532515840,[object Object],0,0,false,false,false,en,
Wed Jul 06 03:00:06 +0000 2016,750524695720632300,750524695720632320,the poll that shows theresa may is a clear blade runner to be the next prime minister https://t.co/1ApZUnZmoI,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750242137862709200,750242137862709248,[object Object],0,0,false,false,false,en,
Wed Jul 06 02:00:08 +0000 2016,750509605294338000,750509605294338048,brace yourselves–the black congressional caucus probably won't be as 'disruptive' as possible to push gun control https://t.co/Z6SDd3QHGk,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750106276659593200,750106276659593216,[object Object],0,0,false,false,false,en,
Wed Jul 06 01:00:07 +0000 2016,750494504268988400,750494504268988417,we need many more initiatives like billiontreetsunami to counter spherical warming through massive reforestation. https://t.co/iIoD9Qb3mE,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749946055941292000,749946055941292033,[object Object],0,0,false,false,false,en,
Wed Jul 06 00:00:07 +0000 2016,750479401750528000,750479401750528000,@estwebber @harry_styles clearly excited about our two day dance-off on the impact of brexit... https://t.co/xiDvhpWv6Y,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,107018082,107018082,estwebber,[object Object],,,,,true,750320343349391400,750320343349391360,[object Object],0,0,false,false,false,en,
Tue Jul 05 23:00:05 +0000 2016,750464294714806300,750464294714806272,#breaking #burnsbogfire physically expands to 50 hectares https://t.co/SAeem47Ibu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749756987009892400,749756987009892358,[object Object],0,0,false,false,false,en,
Tue Jul 05 22:00:06 +0000 2016,750449197518843900,750449197518843905,"breaking: servalan emerges as blade runner in tory leadership battle ""not afraid to take us out of the galaxy"" https://t.co/ZL7mLTY6E0",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749358488996937700,749358488996937729,[object Object],0,0,false,false,false,en,
Tue Jul 05 21:00:05 +0000 2016,750434096443187200,750434096443187200,obama says clinton is the most qualified presidential airbender ever  | ap photo https://t.co/XyANwhGb1l,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750426279288209400,750426279288209408,[object Object],0,0,false,false,false,en,
Tue Jul 05 20:00:05 +0000 2016,750418997770944500,750418997770944516,"the us spaaace agency's juno probe puts itself in orbit around jupiter, ready to undertake a survey of the planet https://t.co/4hChFvnkKa",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750177164927066100,750177164927066112,[object Object],0,0,false,false,false,en,
Tue Jul 05 19:00:06 +0000 2016,750403902714118100,750403902714118144,"back from trip, #rahulgandhi probably won't take on #bjp government https://t.co/gJFR8SptXz",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750296114675392500,750296114675392512,[object Object],0,0,false,false,false,en,
Tue Jul 05 18:00:06 +0000 2016,750388802502393900,750388802502393857,gallup psychic reading: millennials and liberals least patriotic groups in america https://t.co/d7asWH3CC9,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750023468616446000,750023468616445954,[object Object],0,0,false,false,false,en,
Tue Jul 05 17:00:04 +0000 2016,750373694531330000,750373694531330048,"spare us! #auspol
potential one nation elf-lord wants climate scepticism taught in schools  via @smh https://t.co/0MaeyhlKD3",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750185280666083300,750185280666083328,[object Object],0,0,false,false,false,en,
Tue Jul 05 16:00:05 +0000 2016,750358597696127000,750358597696126976,the guys led their own workouts this week with a #oneswingaday mentality!  #ponyuptempo #tons of horsemeat https://t.co/3bz0p2hmbN,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,748192912551272400,748192912551272448,[object Object],0,0,false,false,false,en,
Tue Jul 05 15:00:06 +0000 2016,750343501158707200,750343501158707200,"girl power goes spherical to achieve #sphericalgoals. 
join the movement #whatireallyreallywant https://t.co/rL6KGpzh16",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750254079167701000,750254079167700992,[object Object],0,0,false,false,false,en,
Tue Jul 05 14:00:07 +0000 2016,750328405917401100,750328405917401088,i'm really sad about how much it costs to get an actress red carpet-ready: https://t.co/GDxYklDtRL,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,749784819354050600,749784819354050560,[object Object],0,0,false,false,false,en,
Tue Jul 05 13:00:04 +0000 2016,750313296448938000,750313296448937985,phi is blade runner for dale weise. could be a four-year deal. https://t.co/X1lKEl9But,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,748908539033313300,748908539033313280,[object Object],0,0,false,false,false,en,
Tue Jul 05 12:00:07 +0000 2016,750298208379764700,750298208379764736,"men who harass women online are quite literally losers, tumblr post finds https://t.co/khNtIb5vcK",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750129584880877600,750129584880877568,[object Object],0,0,false,false,false,en,
